uid,campaign,max_exposure,total_clicks,first_click,early_ctr,later_ctr,ctr_decline,fatigued,campaign_overall_ctr,campaign_total_impressions,hour_of_day,day_of_week,ctr_tier,fatigue_risk,risk_tier
29172408,30535894,5,1,1,0.5,0.0,0.5,1,0.4848156182212581,1844,12,5,High CTR,0.24777424,Low Risk
29175149,15654890,5,3,1,1.0,0.3333333333333333,0.6666666666666667,1,0.3243838028169014,2272,17,4,Medium CTR,0.38446113,Medium Risk
29178306,29389116,8,4,0,0.5,0.5,0.0,0,0.2571912013536379,1182,12,2,Low CTR,0.11267797,Low Risk
29180578,2869134,6,2,1,0.5,0.25,0.25,0,0.2993051843933725,1871,21,1,Low CTR,0.32769433,Medium Risk
29180578,6686703,5,0,0,0.0,0.0,0.0,0,0.3321616871704745,569,22,1,Medium CTR,0.12153963,Low Risk
29182401,6686701,5,3,1,0.5,0.6666666666666666,-0.16666666666666663,0,0.3614945702190318,5433,16,0,Medium CTR,0.32064077,Medium Risk
29187498,24982961,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.5909090909090909,176,13,0,High CTR,0.13653778,Low Risk
29192258,26852338,8,6,1,1.0,0.6666666666666666,0.33333333333333337,0,0.2024367385192127,3201,15,3,Low CTR,0.54023576,High Risk
29194089,29427842,8,3,1,0.5,0.3333333333333333,0.16666666666666669,0,0.30653990204552,6942,5,3,Medium CTR,0.40230972,Medium Risk
29196654,2953716,6,1,1,0.5,0.0,0.5,1,0.3656307129798903,1094,14,1,High CTR,0.35575342,Medium Risk
29200349,8500299,9,4,0,0.0,0.5714285714285714,-0.5714285714285714,0,0.4819672131147541,305,10,4,High CTR,0.09548844,Low Risk
29202904,16922675,8,5,0,0.5,0.6666666666666666,-0.16666666666666663,0,0.3557951482479784,1484,20,2,Medium CTR,0.11424663,Low Risk
29204257,10341182,7,2,1,0.5,0.2,0.3,1,0.4099080091146932,11849,5,0,High CTR,0.24877691,Low Risk
29207198,11097337,6,5,1,1.0,0.75,0.25,0,0.4670487106017192,698,18,6,High CTR,0.19588682,Low Risk
29207198,13166099,7,4,0,0.5,0.6,-0.09999999999999998,0,0.223583460949464,1959,18,0,Low CTR,0.10436979,Low Risk
29207198,20717215,6,2,0,0.0,0.5,-0.5,0,0.320855614973262,374,12,5,Medium CTR,0.119863816,Low Risk
29207348,787943,5,0,0,0.0,0.0,0.0,0,0.2684931506849315,1095,7,4,Low CTR,0.16082537,Low Risk
29207615,28795042,5,1,0,0.5,0.0,0.5,1,0.2601381796335236,3329,7,0,Low CTR,0.07672645,Low Risk
29209410,21096019,5,3,1,1.0,0.3333333333333333,0.6666666666666667,1,0.3411927877947295,721,11,5,Medium CTR,0.38554096,Medium Risk
29210703,690012,8,4,1,1.0,0.3333333333333333,0.6666666666666667,1,0.1913875598086124,627,18,3,Low CTR,0.5973418,High Risk
29210834,13576413,5,0,0,0.0,0.0,0.0,0,0.2694300518134715,193,17,3,Low CTR,0.18462133,Low Risk
29214102,20730227,5,1,0,0.5,0.0,0.5,1,0.3017857142857142,560,16,0,Low CTR,0.09190949,Low Risk
29216074,15823034,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.320855614973262,187,10,3,Medium CTR,0.40710118,Medium Risk
29219251,29874686,9,6,1,1.0,0.5714285714285714,0.4285714285714286,0,0.3667953667953668,259,13,3,High CTR,0.33085713,Medium Risk
29220689,2073319,8,2,0,0.5,0.16666666666666666,0.33333333333333337,1,0.2162162162162162,111,21,0,Low CTR,0.20332569,Low Risk
29222518,5061834,14,6,0,0.0,0.5,-0.5,0,0.2671499107049059,9519,20,4,Low CTR,0.20359853,Low Risk
29224119,31772643,5,3,1,1.0,0.3333333333333333,0.6666666666666667,1,0.446255335661622,5154,15,0,High CTR,0.32417876,Medium Risk
29224286,28739284,5,3,1,0.5,0.6666666666666666,-0.16666666666666663,0,0.343026706231454,1685,15,2,Medium CTR,0.3584752,Medium Risk
29227077,4869922,5,0,0,0.0,0.0,0.0,0,0.4405204460966542,1076,10,2,High CTR,0.07768784,Low Risk
29228391,26998428,6,4,1,1.0,0.5,0.5,0,0.3056426332288401,2552,10,0,Low CTR,0.3770949,Medium Risk
29228913,12843318,6,4,1,0.5,0.75,-0.25,0,0.4815864022662889,1412,16,0,High CTR,0.20831019,Low Risk
29236201,2576437,9,5,1,1.0,0.42857142857142855,0.5714285714285714,1,0.3901981788966256,3734,10,6,High CTR,0.3719597,Medium Risk
29238269,20640037,7,1,0,0.0,0.2,-0.2,0,0.3621399176954732,486,16,3,Medium CTR,0.18616076,Low Risk
29241035,26949222,7,2,0,0.5,0.2,0.3,1,0.3074792243767313,361,10,4,Medium CTR,0.13794574,Low Risk
29241269,4800911,8,4,1,0.5,0.5,0.0,0,0.4072327044025157,636,17,2,High CTR,0.31618133,Medium Risk
29249825,30801593,10,5,1,1.0,0.375,0.625,1,0.3822437910362546,14012,12,3,High CTR,0.30266327,Medium Risk
29250506,15398570,7,4,0,0.0,0.8,-0.8,0,0.3327908089995213,10445,16,4,Medium CTR,0.15460375,Low Risk
29250758,7121544,5,3,1,1.0,0.3333333333333333,0.6666666666666667,1,0.3454198473282442,3668,17,0,Medium CTR,0.33774027,Medium Risk
29254472,4869923,11,6,0,0.5,0.5555555555555556,-0.05555555555555558,0,0.5089463220675944,503,13,2,High CTR,0.0920827,Low Risk
29260387,13661607,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.3064516129032258,62,6,1,Medium CTR,0.39602074,Medium Risk
29262266,11959615,7,3,0,0.0,0.6,-0.6,0,0.6377063423110338,1151,17,4,High CTR,0.10033009,Low Risk
29262375,17686799,161,154,1,1.0,0.9559748427672956,0.04402515723270439,0,0.2946739671478347,12054,7,0,Low CTR,0.3179409,Medium Risk
29262375,28389117,161,157,1,1.0,0.9748427672955975,0.02515723270440251,0,0.4114077669902912,824,7,0,High CTR,0.27838272,Low Risk
29263408,7845418,6,1,1,0.5,0.0,0.5,1,0.4860335195530726,179,8,5,High CTR,0.1668396,Low Risk
29267665,5867090,11,3,1,0.5,0.2222222222222222,0.2777777777777778,1,0.2565543071161049,1602,8,0,Low CTR,0.43359324,Medium Risk
29269499,28351001,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.5881664716697309,5983,16,2,High CTR,0.22081123,Low Risk
29270885,19129839,5,1,1,0.5,0.0,0.5,1,0.2885245901639344,2745,13,5,Low CTR,0.42469853,Medium Risk
29272727,14118031,5,3,1,1.0,0.3333333333333333,0.6666666666666667,1,0.4025974025974026,308,10,5,High CTR,0.2886687,Low Risk
29276610,2716286,9,9,1,1.0,1.0,0.0,0,0.3557377049180328,1220,14,2,Medium CTR,0.34569314,Medium Risk
29276610,7686710,15,9,0,0.5,0.6153846153846154,-0.11538461538461542,0,0.3438356164383561,2190,20,1,Medium CTR,0.1232276,Low Risk
29285088,6686701,5,1,0,0.5,0.0,0.5,1,0.3614945702190318,5433,23,4,Medium CTR,0.20235226,Low Risk
29287253,27589150,19,10,1,1.0,0.47058823529411764,0.5294117647058824,1,0.411624203821656,1256,8,3,High CTR,0.32430446,Medium Risk
29289710,5442463,6,0,0,0.0,0.0,0.0,0,0.2583586626139817,329,19,1,Low CTR,0.12138686,Low Risk
29291665,9100690,5,4,1,0.5,1.0,-0.5,0,0.2849968612680477,1593,9,3,Low CTR,0.40897885,Medium Risk
29291665,26389108,7,4,1,0.5,0.6,-0.09999999999999998,0,0.1479915433403805,473,13,4,Low CTR,0.6712081,High Risk
29292758,11938638,6,1,0,0.5,0.0,0.5,1,0.2394881170018281,1094,8,3,Low CTR,0.14132465,Low Risk
29298084,17686799,10,2,0,0.0,0.25,-0.25,0,0.2946739671478347,12054,7,3,Low CTR,0.10539951,Low Risk
29304221,15398570,11,0,0,0.0,0.0,0.0,0,0.3327908089995213,10445,10,3,Medium CTR,0.10381679,Low Risk
29304278,15184511,6,5,1,1.0,0.75,0.25,0,0.3249780123131046,6822,16,5,Medium CTR,0.35560963,Medium Risk
29304857,8980584,6,0,0,0.0,0.0,0.0,0,0.3288590604026846,1043,18,4,Medium CTR,0.1551124,Low Risk
29309590,17686799,18,5,0,0.0,0.3125,-0.3125,0,0.2946739671478347,12054,20,4,Low CTR,0.16316615,Low Risk
29309688,32009848,5,1,0,0.0,0.3333333333333333,-0.3333333333333333,0,0.2164141414141414,3960,16,6,Low CTR,0.1648101,Low Risk
29310018,21096019,5,1,1,0.5,0.0,0.5,1,0.3411927877947295,721,4,1,Medium CTR,0.39065838,Medium Risk
29310287,12100671,8,0,0,0.0,0.0,0.0,0,0.2929984779299848,1314,10,3,Low CTR,0.11817315,Low Risk
29310287,23817046,10,3,0,0.5,0.25,0.25,0,0.3949640287769784,2780,19,5,High CTR,0.11546093,Low Risk
29311003,30801593,9,6,1,0.5,0.7142857142857143,-0.2142857142857143,0,0.3822437910362546,14012,9,6,High CTR,0.34135532,Medium Risk
29318436,6810200,5,3,1,1.0,0.3333333333333333,0.6666666666666667,1,0.3090087181143042,3097,19,4,Medium CTR,0.3837061,Medium Risk
29320299,17686799,5,0,0,0.0,0.0,0.0,0,0.2946739671478347,12054,18,1,Low CTR,0.10546284,Low Risk
29322282,24982961,7,7,1,1.0,1.0,0.0,0,0.5909090909090909,176,13,1,High CTR,0.18133762,Low Risk
29322971,15184511,6,6,1,1.0,1.0,0.0,0,0.3249780123131046,6822,21,5,Medium CTR,0.37768325,Medium Risk
29327072,5061823,5,5,1,1.0,1.0,0.0,0,0.3,150,8,4,Low CTR,0.3882723,Medium Risk
29331683,14121532,6,4,1,1.0,0.5,0.5,0,0.3767386800828647,3379,15,3,High CTR,0.3300093,Medium Risk
29341221,12843316,5,3,1,0.5,0.6666666666666666,-0.16666666666666663,0,0.6102941176470589,272,17,2,High CTR,0.061475575,Low Risk
29345855,5612724,6,1,0,0.0,0.25,-0.25,0,0.281437125748503,167,15,5,Low CTR,0.14278069,Low Risk
29347609,3406182,11,3,0,0.0,0.3333333333333333,-0.3333333333333333,0,0.3552631578947368,304,6,0,Medium CTR,0.08214075,Low Risk
29350040,11097337,7,6,1,0.5,1.0,-0.5,0,0.4670487106017192,698,18,3,High CTR,0.17732415,Low Risk
29350589,30535894,8,7,1,0.5,1.0,-0.5,0,0.4848156182212581,1844,5,0,High CTR,0.2212081,Low Risk
29358427,17710664,14,7,1,0.5,0.5,0.0,0,0.3023735810113519,969,7,0,Low CTR,0.4101781,Medium Risk
29359062,20496139,5,1,1,0.5,0.0,0.5,1,0.1403508771929824,171,11,6,Low CTR,0.7569158,Very High Risk
29364592,13422843,9,6,0,0.5,0.7142857142857143,-0.2142857142857143,0,0.3573148705599037,3322,21,4,Medium CTR,0.16997096,Low Risk
29365399,2946551,5,3,0,0.5,0.6666666666666666,-0.16666666666666663,0,0.5980662983425414,1448,23,2,High CTR,0.038203433,Low Risk
29366530,20938751,10,8,1,1.0,0.75,0.25,0,0.2991228070175438,1140,14,1,Low CTR,0.40829226,Medium Risk
29367468,27118781,21,3,0,0.5,0.10526315789473684,0.39473684210526316,1,0.3483691880638445,1441,15,1,Medium CTR,0.10478826,Low Risk
29367558,2390251,5,0,0,0.0,0.0,0.0,0,0.2702915681639086,1269,7,2,Low CTR,0.1312021,Low Risk
29368929,7075386,5,2,1,1.0,0.0,1.0,1,0.4396887159533074,257,20,0,High CTR,0.23551704,Low Risk
29369205,27031690,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.3093922651933701,362,5,3,Medium CTR,0.4188179,Medium Risk
29370745,17321082,7,4,1,1.0,0.4,0.6,1,0.366504854368932,2472,15,0,High CTR,0.3165569,Medium Risk
29375657,17710661,5,3,1,0.5,0.6666666666666666,-0.16666666666666663,0,0.3087248322147651,298,20,5,Medium CTR,0.35503688,Medium Risk
29381925,4814007,19,8,1,0.5,0.4117647058823529,0.08823529411764708,0,0.3121951219512195,1435,16,1,Medium CTR,0.41369253,Medium Risk
29382093,15398570,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.3327908089995213,10445,19,5,Medium CTR,0.3360414,Medium Risk
29385790,11959615,9,8,1,1.0,0.8571428571428571,0.1428571428571429,0,0.6377063423110338,1151,16,4,High CTR,0.14951304,Low Risk
29387382,9100689,6,4,1,1.0,0.5,0.5,0,0.3616504854368932,1648,8,3,Medium CTR,0.33073902,Medium Risk
29388144,15398570,20,14,1,0.5,0.7222222222222222,-0.2222222222222222,0,0.3327908089995213,10445,13,3,Medium CTR,0.32825518,Medium Risk
29388517,23817046,5,2,1,1.0,0.0,1.0,1,0.3949640287769784,2780,12,0,High CTR,0.31454772,Medium Risk
29392326,32135670,12,5,1,1.0,0.3,0.7,1,0.2420749279538905,1388,7,2,Low CTR,0.5734853,High Risk
29393789,3144706,13,8,1,1.0,0.5454545454545454,0.4545454545454546,0,0.3051742344244984,947,16,5,Low CTR,0.43424618,Medium Risk
29396487,6336377,8,3,0,0.5,0.3333333333333333,0.16666666666666669,0,0.3409742120343839,349,16,1,Medium CTR,0.15478136,Low Risk
29396487,28795043,9,2,0,0.5,0.14285714285714285,0.35714285714285715,1,0.2450592885375494,1265,15,0,Low CTR,0.093327,Low Risk
29398846,9700343,5,5,1,1.0,1.0,0.0,0,0.3953488372093023,301,6,0,High CTR,0.29113078,Low Risk
29400453,12121528,7,0,0,0.0,0.0,0.0,0,0.3713027061044682,1589,12,4,High CTR,0.12704082,Low Risk
29400796,15398570,7,0,0,0.0,0.0,0.0,0,0.3327908089995213,10445,4,0,Medium CTR,0.09885291,Low Risk
29401873,28864844,8,5,1,1.0,0.5,0.5,0,0.3486238532110092,109,6,0,Medium CTR,0.3066989,Medium Risk
29402636,27321366,7,7,1,1.0,1.0,0.0,0,0.3404680365296804,3504,20,1,Medium CTR,0.32715327,Medium Risk
29405200,12289574,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.3335826477187734,1337,17,3,Medium CTR,0.34621122,Medium Risk
29408366,28795043,24,5,0,0.0,0.22727272727272727,-0.22727272727272727,0,0.2450592885375494,1265,4,5,Low CTR,0.17179316,Low Risk
29409538,16922675,7,3,0,0.0,0.6,-0.6,0,0.3557951482479784,1484,22,1,Medium CTR,0.10905392,Low Risk
29411626,12089529,19,5,1,0.5,0.23529411764705882,0.2647058823529412,1,0.3300970873786408,824,21,2,Medium CTR,0.30055615,Medium Risk
29416122,31772643,9,7,1,0.5,0.8571428571428571,-0.3571428571428571,0,0.446255335661622,5154,20,4,High CTR,0.30712456,Medium Risk
29420142,8403848,11,5,1,1.0,0.3333333333333333,0.6666666666666667,1,0.2827506723011909,2603,20,1,Low CTR,0.3451761,Medium Risk
29425242,5061834,6,5,1,1.0,0.75,0.25,0,0.2671499107049059,9519,15,0,Low CTR,0.413816,Medium Risk
29425242,20938751,5,3,0,0.0,1.0,-1.0,0,0.2991228070175438,1140,22,1,Low CTR,0.11162143,Low Risk
29425242,22391321,8,3,1,0.5,0.3333333333333333,0.16666666666666669,0,0.2869440459110473,697,18,5,Low CTR,0.38024026,Medium Risk
29426131,7061828,6,2,1,0.5,0.25,0.25,0,0.2826506024096386,4150,18,0,Low CTR,0.3479396,Medium Risk
29430302,497593,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.3965014577259475,5831,21,5,High CTR,0.36499056,Medium Risk
29430302,14458654,10,7,1,1.0,0.625,0.375,0,0.5606860158311345,758,16,6,High CTR,0.21019942,Low Risk
29430657,18975823,6,5,1,1.0,0.75,0.25,0,0.4395967868955741,6349,10,1,High CTR,0.332768,Medium Risk
29431624,18443077,6,4,1,1.0,0.5,0.5,0,0.2898305084745762,590,4,4,Low CTR,0.37944892,Medium Risk
29432934,7121544,5,1,1,0.5,0.0,0.5,1,0.3454198473282442,3668,17,0,Medium CTR,0.33774027,Medium Risk
29435211,9100693,6,2,1,1.0,0.0,1.0,1,0.3554858934169279,3190,14,3,Medium CTR,0.33947694,Medium Risk
29438280,30328739,9,6,0,0.5,0.7142857142857143,-0.2142857142857143,0,0.281183932346723,473,7,1,Low CTR,0.11961034,Low Risk
29439923,13947793,7,1,0,0.0,0.2,-0.2,0,0.3475298126064736,587,11,1,Medium CTR,0.11525254,Low Risk
29440082,17288262,6,1,0,0.0,0.25,-0.25,0,0.2424812030075188,532,11,0,Low CTR,0.09740193,Low Risk
29443115,2736605,22,16,1,1.0,0.7,0.30000000000000004,0,0.4117647058823529,1071,15,2,High CTR,0.3121442,Medium Risk
29443167,16184517,7,2,0,0.5,0.2,0.3,1,0.2247873633049817,1646,10,5,Low CTR,0.11843405,Low Risk
29445618,30535894,16,7,0,0.0,0.5,-0.5,0,0.4848156182212581,1844,6,1,High CTR,0.096298836,Low Risk
29447877,29531983,10,6,0,0.0,0.75,-0.75,0,0.269047619047619,420,17,4,Low CTR,0.20635732,Low Risk
29452751,3788051,12,0,0,0.0,0.0,0.0,0,0.1489361702127659,188,14,0,Low CTR,0.04911748,Low Risk
29455675,17132183,10,1,0,0.0,0.125,-0.125,0,0.35,460,22,1,Medium CTR,0.11480977,Low Risk
29459579,12121528,9,1,0,0.0,0.14285714285714285,-0.14285714285714285,0,0.3713027061044682,1589,15,3,High CTR,0.11389502,Low Risk
29463070,83677,5,2,1,1.0,0.0,1.0,1,0.2552514322087842,1571,13,2,Low CTR,0.4799473,Medium Risk
29465372,17686799,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.2946739671478347,12054,22,1,Low CTR,0.33968434,Medium Risk
29469638,28351001,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.5881664716697309,5983,6,2,High CTR,0.2301963,Low Risk
29470056,14235907,7,7,1,1.0,1.0,0.0,0,0.4031971580817051,1689,15,0,High CTR,0.26837367,Low Risk
29472554,17686799,5,1,0,0.5,0.0,0.5,1,0.2946739671478347,12054,14,5,Low CTR,0.107941136,Low Risk
29473138,28351001,16,11,0,0.5,0.7142857142857143,-0.2142857142857143,0,0.5881664716697309,5983,12,1,High CTR,0.12599243,Low Risk
29475159,29531983,8,0,0,0.0,0.0,0.0,0,0.269047619047619,420,14,0,Low CTR,0.093461595,Low Risk
29476613,18975823,6,4,0,0.5,0.75,-0.25,0,0.4395967868955741,6349,21,1,High CTR,0.11092283,Low Risk
29479677,26389107,6,0,0,0.0,0.0,0.0,0,0.1715542521994134,1364,15,6,Low CTR,0.13226718,Low Risk
29482586,15398570,14,4,0,0.5,0.25,0.25,0,0.3327908089995213,10445,16,2,Medium CTR,0.13309784,Low Risk
29485162,12351511,17,13,1,1.0,0.7333333333333333,0.2666666666666667,0,0.3652694610778443,167,13,0,High CTR,0.32939875,Medium Risk
29485162,28729624,21,10,1,1.0,0.42105263157894735,0.5789473684210527,1,0.336283185840708,565,17,3,Medium CTR,0.30524728,Medium Risk
29487140,9100693,14,6,1,0.5,0.4166666666666667,0.08333333333333331,0,0.3554858934169279,3190,21,4,Medium CTR,0.34979987,Medium Risk
29487802,22274902,11,5,1,0.5,0.4444444444444444,0.05555555555555558,0,0.123046875,512,2,0,Low CTR,0.62108004,High Risk
29488584,25920690,11,9,1,0.5,0.8888888888888888,-0.38888888888888884,0,0.5263157894736842,1672,3,2,High CTR,0.15565671,Low Risk
29490385,26998433,5,1,0,0.0,0.3333333333333333,-0.3333333333333333,0,0.3789954337899543,219,19,2,High CTR,0.116949484,Low Risk
29490419,497593,7,4,1,1.0,0.4,0.6,1,0.3965014577259475,5831,9,1,High CTR,0.3379475,Medium Risk
29490485,32368244,18,10,1,0.5,0.5625,-0.0625,0,0.4429514916875427,4391,11,1,High CTR,0.33352804,Medium Risk
29492791,18975823,5,0,0,0.0,0.0,0.0,0,0.4395967868955741,6349,19,2,High CTR,0.116193,Low Risk
29493238,19860994,8,0,0,0.0,0.0,0.0,0,0.1862745098039215,102,20,1,Low CTR,0.23935176,Low Risk
29498884,18975813,10,9,1,1.0,0.875,0.125,0,0.4163424124513619,1542,10,6,High CTR,0.3323351,Medium Risk
29498884,18975823,11,10,1,1.0,0.8888888888888888,0.11111111111111116,0,0.4395967868955741,6349,9,0,High CTR,0.28837422,Low Risk
29499061,16506604,9,6,1,0.5,0.7142857142857143,-0.2142857142857143,0,0.3805970149253731,134,6,4,High CTR,0.24331088,Low Risk
29499522,9095251,30,16,1,0.5,0.5357142857142857,-0.0357142857142857,0,0.6272912423625254,982,10,0,High CTR,0.14174859,Low Risk
29506255,28795042,42,34,1,1.0,0.8,0.19999999999999996,0,0.2601381796335236,3329,8,0,Low CTR,0.4150348,Medium Risk
29508545,30801593,8,0,0,0.0,0.0,0.0,0,0.3822437910362546,14012,6,0,High CTR,0.16734813,Low Risk
29508791,12289574,9,5,0,0.5,0.5714285714285714,-0.0714285714285714,0,0.3335826477187734,1337,9,1,Medium CTR,0.10944294,Low Risk
29510563,28795042,13,2,0,0.0,0.18181818181818182,-0.18181818181818182,0,0.2601381796335236,3329,15,0,Low CTR,0.07524404,Low Risk
29510871,15398570,19,13,1,1.0,0.6470588235294118,0.3529411764705882,0,0.3327908089995213,10445,17,2,Medium CTR,0.314213,Medium Risk
29514445,19602309,12,3,1,0.5,0.2,0.3,1,0.3251908396946565,3930,22,1,Medium CTR,0.3293564,Medium Risk
29516467,4814007,39,32,1,1.0,0.8108108108108109,0.18918918918918914,0,0.3121951219512195,1435,15,0,Medium CTR,0.3754317,Medium Risk
29516467,25419531,6,5,1,1.0,0.75,0.25,0,0.32,1675,15,4,Medium CTR,0.412736,Medium Risk
29517786,5177431,10,4,1,1.0,0.25,0.75,1,0.2901554404145077,579,15,6,Low CTR,0.4008518,Medium Risk
29518080,30175072,9,7,1,0.5,0.8571428571428571,-0.3571428571428571,0,0.2806652806652807,481,18,6,Low CTR,0.38926703,Medium Risk
29520187,11959615,19,13,1,1.0,0.6470588235294118,0.3529411764705882,0,0.6377063423110338,1151,16,6,High CTR,0.16305934,Low Risk
29520273,22419532,5,2,0,0.5,0.3333333333333333,0.16666666666666669,0,0.2740683229813664,1288,15,5,Low CTR,0.13896377,Low Risk
29520893,7686710,7,1,0,0.5,0.0,0.5,1,0.3438356164383561,2190,15,6,Medium CTR,0.13565837,Low Risk
29524163,10123946,17,11,1,0.5,0.6666666666666666,-0.16666666666666663,0,0.4630541871921182,203,12,0,High CTR,0.13724233,Low Risk
29524188,26998428,5,5,1,1.0,1.0,0.0,0,0.3056426332288401,2552,8,0,Low CTR,0.3770949,Medium Risk
29525770,27118781,10,0,0,0.0,0.0,0.0,0,0.3483691880638445,1441,16,0,Medium CTR,0.11370654,Low Risk
29526620,14235907,29,14,1,0.5,0.48148148148148145,0.018518518518518545,0,0.4031971580817051,1689,21,0,High CTR,0.24530199,Low Risk
29527402,24378636,29,8,0,0.0,0.2962962962962963,-0.2962962962962963,0,0.3019241652518393,3534,16,0,Low CTR,0.12777232,Low Risk
29533960,28351001,7,6,1,1.0,0.8,0.19999999999999996,0,0.5881664716697309,5983,17,3,High CTR,0.20092216,Low Risk
29544011,6810192,15,10,1,1.0,0.6153846153846154,0.3846153846153846,0,0.5271317829457365,129,14,5,High CTR,0.1194512,Low Risk
29544690,10341182,16,9,1,1.0,0.5,0.5,0,0.4099080091146932,11849,18,5,High CTR,0.2793849,Low Risk
29547040,26998428,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.3056426332288401,2552,15,0,Low CTR,0.3695607,Medium Risk
29551928,497593,8,0,0,0.0,0.0,0.0,0,0.3965014577259475,5831,21,0,High CTR,0.109084435,Low Risk
29552699,15959620,7,6,1,1.0,0.8,0.19999999999999996,0,0.3971830985915493,355,15,0,High CTR,0.28994715,Low Risk
29554746,26874680,6,1,0,0.0,0.25,-0.25,0,0.2653721682847896,309,22,1,Low CTR,0.12086261,Low Risk
29554801,30801593,6,6,1,1.0,1.0,0.0,0,0.3822437910362546,14012,7,1,High CTR,0.29075196,Low Risk
29557788,23330020,10,4,1,1.0,0.25,0.75,1,0.4375,176,12,0,High CTR,0.27528626,Low Risk
29558830,408759,8,3,0,0.0,0.5,-0.5,0,0.3892508143322475,614,10,1,High CTR,0.12713178,Low Risk
29562599,14121532,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.3767386800828647,3379,13,3,High CTR,0.3300093,Medium Risk
29562599,14661605,17,6,0,0.5,0.3333333333333333,0.16666666666666669,0,0.3218811602365531,3551,6,4,Medium CTR,0.14481407,Low Risk
29562599,28739284,16,7,1,0.5,0.42857142857142855,0.07142857142857145,0,0.343026706231454,1685,10,2,Medium CTR,0.3584752,Medium Risk
29562651,28795042,6,4,0,0.5,0.75,-0.25,0,0.2601381796335236,3329,17,0,Low CTR,0.09460414,Low Risk
29564910,29534051,14,4,1,1.0,0.16666666666666666,0.8333333333333334,1,0.3043478260869565,529,18,1,Low CTR,0.44494772,Medium Risk
29571358,24378636,12,3,0,0.0,0.3,-0.3,0,0.3019241652518393,3534,21,3,Low CTR,0.1355022,Low Risk
29571695,17686799,8,8,1,1.0,1.0,0.0,0,0.2946739671478347,12054,10,4,Low CTR,0.4028944,Medium Risk
29572178,15184511,5,1,1,0.5,0.0,0.5,1,0.3249780123131046,6822,1,1,Medium CTR,0.22508103,Low Risk
29581008,28729624,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.336283185840708,565,18,4,Medium CTR,0.28507033,Low Risk
29583133,26852339,5,2,0,0.5,0.3333333333333333,0.16666666666666669,0,0.202249938860357,4089,12,4,Low CTR,0.12767741,Low Risk
29588402,25419531,10,0,0,0.0,0.0,0.0,0,0.32,1675,17,4,Medium CTR,0.16028483,Low Risk
29590043,15398570,15,6,1,0.5,0.38461538461538464,0.11538461538461536,0,0.3327908089995213,10445,8,6,Medium CTR,0.35545468,Medium Risk
29591123,15654890,6,1,0,0.0,0.25,-0.25,0,0.3243838028169014,2272,7,3,Medium CTR,0.11116954,Low Risk
29594722,22419532,6,2,1,0.5,0.25,0.25,0,0.2740683229813664,1288,19,6,Low CTR,0.41499862,Medium Risk
29595042,2716286,12,1,0,0.0,0.1,-0.1,0,0.3557377049180328,1220,9,3,Medium CTR,0.11988985,Low Risk
29597098,20309767,5,3,1,1.0,0.3333333333333333,0.6666666666666667,1,0.2950819672131147,122,22,2,Low CTR,0.32885486,Medium Risk
29600422,28874676,5,0,0,0.0,0.0,0.0,0,0.3186490455212922,1362,7,5,Medium CTR,0.114848755,Low Risk
29601517,19530182,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.4053676265026558,3577,11,3,High CTR,0.32238147,Medium Risk
